fs,or1,ng,at,cv,oa,or2,R2 adaboost,RMSE adaboost,MAE adaboost,MPE adaboost,R2 bagging,RMSE bagging,MAE bagging,MPE bagging,R2 decision_tree,RMSE decision_tree,MAE decision_tree,MPE decision_tree,R2 elastic_net,RMSE elastic_net,MAE elastic_net,MPE elastic_net,R2 ensemble_voting_bg_mlp_gd_xgb,RMSE ensemble_voting_bg_mlp_gd_xgb,MAE ensemble_voting_bg_mlp_gd_xgb,MPE ensemble_voting_bg_mlp_gd_xgb,R2 gradient_boosting,RMSE gradient_boosting,MAE gradient_boosting,MPE gradient_boosting,R2 mlp,RMSE mlp,MAE mlp,MPE mlp,R2 random_forest,RMSE random_forest,MAE random_forest,MPE random_forest,R2 ridge,RMSE ridge,MAE ridge,MPE ridge,R2 svr_poly_rbf,RMSE svr_poly_rbf,MAE svr_poly_rbf,MPE svr_poly_rbf,R2 xgboost,RMSE xgboost,MAE xgboost,MPE xgboost
0,1,0,0,0,0,0,0.1432934409493889,3173.447309193263,2551.7763832031064,0.6163378868158961,0.3828540854919857,2693.4515946589413,1975.2296388551167,0.48434878493738,0.2048256537029046,3057.358921573923,1888.287021276596,0.4296536832289475,0.302615903992626,2863.1972309046546,2263.340530924028,0.5340416897328244,0.4256633167575857,2598.355224688334,1981.8373788086092,0.4878753371486432,0.3994747372834932,2656.934736821292,2055.4832048081,0.5101520373567753,0.3179644376607803,2831.514277756355,2245.369719539161,0.5111295691064635,0.3855885220533013,2687.4779272348187,1979.0886844731508,0.4885293066374254,0.1660390383790608,3131.036328186303,2438.3452900826373,0.5574697440521305,-0.0285571859164504,3477.1983687852894,2665.332040359045,0.5866276115915376,0.3584222831114875,2746.248810000528,2034.02689723238,0.5069457870764685
0,1,0,0,0,0,0,0.119919088243946,3379.7363433942483,2543.7821923202478,0.6820715257118272,0.1112919771112276,3396.261104925414,2313.798030141844,0.6485382016161476,-0.290182292017924,4092.107738645312,2547.872340425532,0.7000651779789765,0.163851157521686,3294.301298870203,2398.231421754156,0.5772140559353924,0.2268935186260557,3167.679092563089,2230.5190346898244,0.6084964018190647,0.1766016016797288,3269.0873869371926,2313.0966919574184,0.6199595994374901,0.1545699382713774,3312.534149913225,2405.5790717709465,0.5557904004245454,0.1234275397173603,3372.992939429291,2271.220718617021,0.6410697532936227,-0.0380189416665017,3670.4909729881383,2622.309365088869,0.5625210947194803,-0.0430695151632121,3679.409687619744,2812.094624186819,0.7098470893404278,0.1648282948204054,3292.375848819751,2329.592072182513,0.656318427324237
0,1,0,0,0,0,0,0.168307512941702,3069.987428695373,2435.703911071761,0.6057415484544366,0.3582058124120926,2696.827062718493,1872.9414695035464,0.4855664273463767,-0.4654998492142825,4075.192205336403,2654.829521276596,0.6235868137956486,0.2237485675284806,2965.8993934977257,2255.2144528728422,0.5642158901450751,0.3673539387560117,2677.537809161965,1940.914280812317,0.5063205991907263,0.3533964276050992,2706.9127503446,1943.082388001876,0.5284817764326217,0.1182552298471922,3161.0157089861173,2368.4829189975817,0.586499440610863,0.3596585968486058,2693.773024409164,1832.657906205674,0.4789112229205322,0.0213204235894796,3330.239522123127,2461.7205197048897,0.6100194075568992,-0.0109955952101736,3384.775272615016,2698.279881946411,0.65250231334863,0.2493326983337512,2916.614008052822,2047.2717222303024,0.5223751461760084
0,1,0,0,0,0,0,0.1450276312777643,2941.0672058075043,2384.0272092821306,0.5669763233394639,0.3089277102648647,2644.177762906669,1976.8826241134752,0.5052716220012248,-0.3555208893805699,3703.241343427145,2435.680638297872,0.5553502441262933,0.2229486273342549,2803.843536547974,2257.765949765943,0.519831030720446,0.3158003125764141,2630.9969503567872,2057.022317022614,0.5128479882701565,0.24009860042355,2772.7296794785307,2141.3196924378663,0.5335960315124226,0.1618618719752477,2911.968735466432,2364.388065611063,0.5041168540555765,0.2649418358106369,2727.029033826314,2014.2547872340424,0.5042106627576111,-0.0236755945398916,3218.178163454703,2581.777510377871,0.5786785115011328,-0.0493862274499798,3258.341418454702,2563.063869971946,0.5679049055448204,0.2583755968181752,2739.182162505781,2096.270206740359,0.5131828256821186
0,1,0,0,0,0,0,0.0937528074468381,3272.7908230795306,2615.62400538747,0.6891385619574956,0.2058409339049351,3063.7171009670183,2140.127682269504,0.5598705884809874,-0.4988691516540406,4208.979130281942,2639.36170212766,0.7495250157875313,0.2694165194262941,2938.52801604322,2237.1689951655167,0.5741239945831967,0.2916069622387222,2893.557078687332,2078.9288655522787,0.5549974536497808,0.2724581921894338,2932.4045795528627,2154.2118627185814,0.5694730926149749,0.1845204478017815,3104.569950031,2345.578865659458,0.5389994278317795,0.2353160250964574,3006.324846039705,2114.520480167173,0.5594792516786175,-0.0032182238848257,3443.4407765033434,2500.804849617801,0.5868581978987925,-0.0270556220862883,3484.11028641892,2750.495507700577,0.6716094335253223,0.2096023332152642,3056.4531021676125,2170.8628553025264,0.5726714939619467
0,1,0,0,0,0,0,0.1737191510110153,3162.2529358374163,2559.9894636726813,0.7156415965406479,0.3844973415847975,2729.2777042847424,1934.3131972644376,0.5074521897566112,-0.1626021025826749,3751.0107857607686,2271.3829787234044,0.6085000597847074,0.3454819300755424,2814.450283916849,2224.81890871268,0.604019950156571,0.4659860660188429,2542.1961431558907,1921.9547469414863,0.535835377176029,0.3772608609963722,2745.2749158639385,2044.3666287261717,0.5577133406779875,0.3998651531244147,2694.9901569557965,2120.326535795663,0.527641352973093,0.3940470099766984,2708.022243632256,1929.518229432624,0.5042887006863778,0.1764451224800898,3157.032354513316,2443.30334868632,0.6476548947963934,-0.0083870451924612,3493.3845060951458,2690.786057765618,0.6897958344784875,0.4269952193109035,2633.3699996113933,1928.6148272575217,0.5170652024457397
0,1,0,0,0,0,0,0.1100518751925997,2966.686442827976,2489.449541950663,0.7617616949566017,0.4194586099766135,2396.105273900593,1784.926825278622,0.5571797351394133,-0.1745879414578079,3408.254916111918,2207.7552127659574,0.6063414601992331,0.321702799090945,2589.9973115021,2051.844540917588,0.5991491123842679,0.4927744408247754,2239.700080563494,1729.0063795170684,0.5271199413295705,0.4079908851446183,2419.6552776326507,1903.0643974794657,0.5753902145245079,0.3733360611038372,2489.468600340976,1960.2950310564772,0.5498998349877222,0.419933118866219,2395.125838415576,1843.3400648936167,0.5747774962018747,0.1274690418765143,2937.5125000311955,2328.499948293572,0.6518721078154942,-0.006589393897874,3155.11705233134,2587.4841036980047,0.7537211248317861,0.427649402668013,2379.142039360614,1821.4949044215423,0.5385263345843231
0,1,0,0,0,0,0,0.1691750609685912,3302.750522609187,2529.8462627337963,0.5468715099127882,0.2564258968220873,3124.51875418654,2075.993170212766,0.4325663611140879,-0.2086721352609883,3983.595772104952,2483.829840425532,0.4692375638765443,0.2914662935379665,3050.010015511254,2274.493262113666,0.4877437239744607,0.36078888929814,2896.964447225428,1955.9426382099396,0.4226929007085074,0.3095684670435967,3010.795905626123,2051.3035559221307,0.4522664145484944,0.3258422296158906,2975.1014530835405,2191.915287803832,0.5015977814783049,0.2501232164674932,3137.732829762771,2064.184111550152,0.4298197387526916,0.1782698293347957,3284.623715178161,2371.4486122802814,0.5205790263337525,-0.0224381590589262,3663.8655862509977,2911.6853580382817,0.6385361859045857,0.2675224703090891,3101.117065536117,2053.676921165953,0.4156210678042152
0,1,0,0,0,0,0,0.1673977107105908,3078.4019321495275,2502.6135392673878,0.6150140876856856,0.3492593057920751,2721.5135800928224,1970.773001950355,0.486859404144188,-0.3225651528332434,3879.8511158098654,2402.659574468085,0.5332022686554688,0.29903949746491,2824.5762051507963,2266.4918860598164,0.5527969825812565,0.3817621281423383,2652.6767157754807,2044.4517893963896,0.5082428312822708,0.335427697610541,2750.284626024677,2113.165437832023,0.5265149027950767,0.2407761636677113,2939.6216679459244,2289.965689548026,0.5198617593772646,0.3401794924746217,2740.434506503385,2014.0982117781157,0.4990316870281746,0.1818353784168841,3051.594831684773,2341.232928748371,0.5518132056858409,-0.0014477429283099,3376.141719727456,2734.6037093602467,0.6482206856001761,0.3363692840803524,2748.335591510153,2000.7232354346745,0.5257229023651844
0,1,0,0,0,0,0,0.1137915535396744,3356.691967427073,2624.301917629128,0.6243539466524,0.3289694497438306,2920.886579402775,2108.112180319149,0.5006307917236897,-0.3167006853514862,4091.542603126601,2633.4465957446805,0.5419513089313612,0.2326842324930382,3123.4215911196247,2402.866034339349,0.5823699618482654,0.3203428484428643,2939.601716686767,2208.7353074843254,0.5396213943906324,0.2783071563759889,3029.142792123018,2275.5654456695515,0.5428744486079852,0.2210049791664373,3147.10249808194,2429.644992761789,0.5574353093179106,0.3128761476005913,2955.7048153358965,2123.303937892604,0.5037888788344341,0.1096020559194482,3364.6168929401856,2569.995777020624,0.6377461270829543,-0.0133801079254027,3589.465093924756,2781.402461438175,0.6465301521259315,0.2178475928956524,3153.473893051582,2313.9632908078456,0.5589718259035517
0,1,0,0,0,0,0,0.1456060177553383,3599.744280860252,2726.639842702429,0.7833442009544858,0.2576785562172042,3355.355675552899,2186.216806914894,0.6158250918146552,-0.0964744682201443,4077.949297005136,2535.712553191489,0.6134981332288029,0.2737967008866436,3318.728070928603,2435.5793326175017,0.6658725733329132,0.3724387044774664,3085.1098717473787,2116.9009002071075,0.6273801954697885,0.3446265673190318,3152.731427928189,2185.0061006300984,0.6261981400938397,0.2558498548188717,3359.4860757696006,2446.9726297156158,0.592776145541155,0.2711725942060833,3324.7187098876498,2169.8044178318137,0.6066331320396274,0.2847809681312852,3293.533545495914,2405.1497132769773,0.6174261873630453,-0.0249722629766873,3942.744335624765,3048.417686937704,0.8588407454416424,0.3042960124900968,3248.290083269784,2172.401153122922,0.6273259395714661
0,1,0,0,0,0,0,0.1333916746676965,3333.4281780523456,2673.245016350665,0.7366110382287615,0.3280906955889142,2935.181769742609,2119.0154790780143,0.5748782836171901,-0.2008508426983162,3923.956709154568,2574.127659574468,0.6739036750854713,0.256609142729935,3087.367169141205,2323.4559937906524,0.6408879641538796,0.3398213189773957,2909.446808273129,2114.47166631359,0.5768868797592149,0.3038435899974038,2987.673169644645,2167.2268355118404,0.6154329054675388,0.1284300225691276,3342.957110874354,2556.88126858158,0.6913855034048885,0.2957709141540271,3004.945868123437,2163.642770567376,0.5838571793637884,0.1048117674470815,3387.948937814096,2565.0901854404383,0.629747001443347,-0.0179041078791155,3612.710050830712,2880.863452945512,0.7622541404670365,0.239339715540125,3123.022006856983,2198.626265505527,0.6186109345888452
0,1,0,0,0,0,0,0.1139142981595872,3374.2944376391347,2550.858240270778,0.7487143105262517,0.1469649043426032,3310.7665700705866,2202.7622464539004,0.5691882045767992,-0.756931297774667,4751.409934082949,2952.372340425532,0.7099092077402469,0.1618107386752968,3281.8305834726298,2398.110138224227,0.6776517267016138,0.2484776845520252,3107.535167048736,2145.097414299207,0.5954970601480933,0.2128190357244246,3180.404822822886,2240.3272179048563,0.6420162842883609,0.1409168875395554,3322.4825038245417,2411.3613082920824,0.614762950391011,0.1582189395884561,3288.85469814278,2155.687334751773,0.5630895110159199,0.064013803980399,3468.005947162664,2426.9969519276974,0.6530106642329708,-0.0222128477431007,3624.230235783484,2767.487701772596,0.7762819451973547,0.2297646368687614,3145.9863846395906,2151.109694460605,0.5768846350362734
0,1,0,0,0,0,0,0.1567481136682712,2976.465838441804,2486.4772932220344,0.6027226071088426,0.4487331121327422,2406.5960265003528,1813.760319858156,0.4502642983238205,-0.4741075512212884,3935.3813866652326,2506.808563829787,0.6032189294979283,0.3085424761171242,2695.286866262424,2141.38210417,0.5298594634286212,0.435202551164205,2435.951318894188,1879.228613350442,0.4636998013516666,0.3788364869117681,2554.6135446724684,1954.7675197893368,0.5066637310308805,0.1703967189930474,2952.2795091101225,2325.040379900456,0.4985335800624635,0.4541212340518098,2394.8060259924864,1787.9769524822698,0.4568209580643901,0.1384576473569785,3008.573027574605,2293.1426297467847,0.5344704913396573,-0.0211097009705527,3275.355489176552,2736.7061235231813,0.6533757542745502,0.3779894403878,2556.354744284333,1887.9313303066824,0.4797849941949865
0,1,0,0,0,0,0,0.1530760597621348,3072.17002597644,2426.6178310523123,0.6955350052890514,0.3051475022393576,2782.7190068957343,1976.9155773049645,0.5697505217759115,-0.1596378355323484,3594.878620742617,2318.255319148936,0.5658298005738027,0.2258273527443945,2937.25704668889,2248.248170042163,0.6399108988740856,0.2963056046466531,2800.367888071295,2045.1014699404573,0.5888462825121317,0.2476812517818239,2895.5027738629838,2080.5471022197403,0.5922850963092371,0.05573372985561,3243.9210899958,2439.658555195001,0.7026095606417585,0.3012936024369677,2790.425312287428,1969.8432177304967,0.5699394670557292,0.0330752357344853,3282.6107282884363,2427.941188963775,0.6590028722806986,-0.0160729313067276,3365.003217016664,2639.127764571293,0.7064411385431392,0.2308436863837745,2927.7254473246544,2106.1195406000666,0.5948432065021022
0,1,0,0,0,1,0,0.1113750441054268,3268.4176006172315,2591.7595820709457,0.7677808282926695,0.3350503268910917,2827.305096999245,1995.9959478723408,0.5686058585502206,-0.1339624345990968,3692.135418742702,2431.69706838274,0.6691976643782931,0.3424571758870525,2811.5143790968277,2203.8620814939595,0.6106812227082113,0.3816133802087349,2726.517752350051,2011.225335018368,0.5596775322401021,0.2836887776444853,2934.466563274494,2079.470129937556,0.5952891282813858,0.2697019067002395,2962.9776193298867,2367.730008804917,0.593151243948678,0.3208218818469212,2857.394012433225,2054.0008614113976,0.612476702972495,0.2587517381542891,2985.10857285527,2323.3239343811915,0.6040093292253954,-0.007463267198102,3480.1094108519624,2777.3834000040347,0.8067571798997598,0.3042730054021983,2891.9961800107912,2057.7822174721578,0.6188351901258755
0,1,0,0,0,1,0,0.1511940085047379,3160.256821077239,2384.8334996758595,0.6081582051490256,0.3571110866436645,2750.3383676449944,1902.434856028369,0.5250264607304306,-0.2366167999176585,3814.4834089209,2310.5451797766123,0.5796279207767923,0.2641641452581317,2942.4468848565434,2225.0723794133137,0.5395054870323459,0.3814657086410731,2697.739743270634,1911.203059198354,0.5166229082918595,0.2845505994347629,2901.4000968839828,1936.049564395164,0.518355850358663,0.1861504114313349,3094.4981919243783,2322.700785424596,0.4897301914448694,0.3264184918004785,2815.225820883922,1966.590008527768,0.5424010459414921,0.0666341927206054,3313.9358911492823,2434.767214318267,0.546214458708382,-0.0134753465728347,3453.2240228198284,2674.533561368154,0.6597888663676733,0.2536799707468322,2963.3347078077577,2006.4622882729384,0.5173255322968737
0,1,0,0,0,1,0,0.1683250917916641,3008.2527488390624,2346.7837572803787,0.7604159630898504,0.2399703089591698,2875.761081947767,1963.8105673758864,0.6158134813393982,-0.4651911244139997,3992.865326762407,2653.7175905673275,0.7590498746037848,0.1829407504638078,2981.7024223789417,2194.8908386470557,0.6835220132961716,0.2691922286254901,2819.9350218564973,1956.9401977239863,0.6238784355093567,0.1561148054848321,3030.2552093346258,2073.512018820191,0.6504842161405854,0.0993831407954114,3130.4556760694,2295.556397162745,0.6925782884022683,0.2201859876043255,2912.950066826469,2065.189921443006,0.6579982428682581,-0.032737682890042,3352.220169132649,2418.953455169213,0.641913059603248,-0.0005275883046276,3299.5298136671317,2615.9453405502595,0.8306546017420988,0.1459169493448853,3048.5096521862515,2060.087691494556,0.6237977916554411
0,1,0,0,0,1,0,0.1771169460083932,2994.084338243184,2341.3044799346194,0.6117374923452145,0.2691550856091397,2821.6788619363933,2001.639325177305,0.5282805768366404,-0.5079825938272264,4053.154273617589,2586.838516127616,0.6713325661272933,0.1904441088632451,2969.739728232857,2324.6323526738643,0.5876127986859507,0.2966056337208499,2768.180550397321,2039.7002475985296,0.5307407751363493,0.209605277700192,2934.384270201981,2071.337584280237,0.5329305892189621,0.1211791353252271,3094.1769728401955,2387.507015624481,0.5437478316827261,0.3027329715064707,2756.097231023998,2011.8631063348037,0.5394987019684883,-0.0473219723813274,3377.808915022718,2578.836250974964,0.6080217532031944,-0.007435169335916,3312.8633632175743,2608.566852810794,0.6688579854588492,0.2229183913690796,2909.56648435426,2057.938998607879,0.5387596729116632
0,1,0,0,0,1,0,0.150671446394807,3317.398414825844,2629.602842854405,0.7636383610003251,0.3287869220248681,2949.103232860132,2048.8162315602835,0.5342520945291847,0.0400453797585935,3526.8348368855327,2415.2312293811683,0.6201777497199293,0.2704809089449403,3074.525512267824,2459.3743840271504,0.657569161388878,0.3880536429787788,2815.8949387951425,2049.434000180853,0.5307247991091867,0.3162737623689894,2976.465776435583,2081.5163193643893,0.5258645082659557,0.2635430161482595,3089.11063647876,2437.136550806245,0.6099288618351169,0.320146859947121,2968.023424804625,2136.932814063401,0.584800223987531,0.139681948489842,3338.7914148692025,2598.201033836822,0.6456451046693832,-0.0448492060855438,3679.4811204291223,2883.6833049103243,0.7522394222709864,0.2644959939715074,3087.1113296960225,2174.4712615317485,0.582115694405343
0,1,0,0,0,1,0,0.1655418362461121,2771.3562251771705,2249.859698100355,0.644593131399146,0.3829359728032263,2383.1708794476617,1737.0777482269505,0.4625259772577053,-0.1118626889806608,3199.010365246777,2222.313471456688,0.5466649392117744,0.2477734170437525,2631.2638995707816,2140.394892580458,0.6006770389273699,0.4032818626290396,2343.552506248877,1786.78922595207,0.4847573169661226,0.2526771329651563,2622.673357706064,1856.537908110854,0.4932321432736456,0.1604997661066225,2779.7163375709224,2163.929573591769,0.5185916169581758,0.315398058866234,2510.2046629597344,1889.1359840929936,0.5315741886337786,0.0785576722767377,2912.2197848562223,2342.1927406472187,0.6108023318560601,-0.0016886327547345,3036.382233246068,2491.524394114385,0.6926989285861479,0.2936880825230197,2549.695608369321,1875.0669894863693,0.4938765065828712
0,1,0,0,0,1,0,0.1321420695671085,3163.4810745985587,2485.575005258828,0.7373034511436383,0.3453061068996595,2747.641500862402,1969.7235843971637,0.6270224667584833,-0.2591216480508669,3810.436844461065,2578.369534037779,0.7388445377753757,0.2913461660492451,2858.6303020442983,2293.288549007191,0.6217461582303961,0.376138866533668,2682.1612722190807,2003.9342589500209,0.6078380389612948,0.3024989557796523,2836.0465407312745,1910.2827931086952,0.5894000047771372,0.1611505372504531,3110.161477023696,2450.674511405668,0.6313770152830009,0.3233314347631764,2793.3729502833457,2063.664270463507,0.6477032584935751,0.1464005001304135,3137.3863192030226,2384.0882006845723,0.5757405689821349,-0.0051656794928243,3404.550247245266,2716.3594913856805,0.802812809111824,0.29301447589364,2855.263431654157,2079.492153735871,0.6113298918867901
