fs,or1,ng,at,cv,oa,or2,R2 adaboost,RMSE adaboost,MAE adaboost,MPE adaboost,R2 bagging,RMSE bagging,MAE bagging,MPE bagging,R2 decision_tree,RMSE decision_tree,MAE decision_tree,MPE decision_tree,R2 elastic_net,RMSE elastic_net,MAE elastic_net,MPE elastic_net,R2 ensemble_voting_bg_mlp_gd_xgb,RMSE ensemble_voting_bg_mlp_gd_xgb,MAE ensemble_voting_bg_mlp_gd_xgb,MPE ensemble_voting_bg_mlp_gd_xgb,R2 gradient_boosting,RMSE gradient_boosting,MAE gradient_boosting,MPE gradient_boosting,R2 mlp,RMSE mlp,MAE mlp,MPE mlp,R2 random_forest,RMSE random_forest,MAE random_forest,MPE random_forest,R2 ridge,RMSE ridge,MAE ridge,MPE ridge,R2 svr_poly_rbf,RMSE svr_poly_rbf,MAE svr_poly_rbf,MPE svr_poly_rbf,R2 xgboost,RMSE xgboost,MAE xgboost,MPE xgboost
1,0,1,1,1,0,0,0.4676662573232768,2520.4657065482133,1892.1980714777417,0.5357820570831434,0.7096061230645483,1854.1247828071764,871.3622026413375,0.24019314273590076,0.5180143047974276,2375.8430978992715,870.890579574468,0.23394651669743957,0.5494070733112815,2320.065395829037,1598.0619311746784,0.4323630217113715,0.7490755522757264,1725.2471154821467,892.6950856772123,0.22778371294948943,0.7025657846592834,1881.3939083581008,1092.4620767076249,0.27605929128808465,0.6888727598567211,1912.4192680696858,1120.0458845472465,0.24450426242748324,0.710490761956898,1851.1624358798906,867.1034611236744,0.24024918533987344,0.5231741446501134,2378.806524946793,1691.0769656091477,0.42386608497195033,-0.06229155467602937,3563.4352527705596,2723.56874026693,0.6365569407037196,0.6907465467805717,1914.0897369974662,977.2292337699646,0.24416025148857654
1,0,1,1,0,0,1,0.46747382624176564,2532.4754748499163,1921.5092128449123,0.5930742121176382,0.7197777315744044,1830.626820094397,891.8233919507003,0.256535314882553,0.5085110801224594,2413.6628110551146,906.7595105882352,0.23902463420189254,0.5412254926222408,2348.5225431067515,1620.049898773957,0.4846963763331469,0.7496037010400042,1731.9163962741723,919.4038426335699,0.26402247080215885,0.7078461825635949,1873.1634493788238,1097.7084797038206,0.3151716973299304,0.6569043608920481,2017.6791625568776,1197.4697161500167,0.28767474161864226,0.7229257833067655,1821.4692062698605,885.5156673658264,0.2545004072984495,0.4432388616704647,2583.2107722862816,1835.501077907662,0.5130317038971808,-0.05127935427724092,3558.8897939396093,2747.8982901481336,0.6985937824487736,0.7159157050039915,1844.202345167008,937.8503498346306,0.2660534073744933
1,0,1,1,0,1,0,0.4780029504709847,2443.2883396843135,1824.550118021663,0.5237621448436276,0.7359386474350839,1725.9002592813233,832.0992921681864,0.22231550713103196,0.5965766935172476,2137.3639861277693,916.6120514398742,0.24308577249572097,0.5435800064799922,2284.55441038626,1594.3841283575975,0.43139351078418886,0.7632072049203719,1634.475661964668,860.856019471951,0.2343485400826058,0.7232200428185324,1764.9877963343345,798.9478257359561,0.21504870101267534,0.6497092975536384,1991.871295286449,1315.7189866854428,0.3354649716867598,0.7242694602110313,1766.2473680980713,906.4569832071845,0.2425862651386529,0.523336861495933,2323.02428677413,1673.3623628639036,0.4249998522005884,-0.014964282280769564,3414.853903612798,2732.265481150123,0.6996717247382424,0.7049509286686189,1822.8148109606016,852.890957999684,0.2301318262381533
1,0,1,0,1,1,1,0.41669175483878407,2638.021340750114,1916.9100359022314,0.5524904761271143,0.7344083446382301,1770.7420325641904,785.5384128878537,0.23321710689741867,0.534893257485067,2335.678421720504,903.2236540980089,0.2595248660962363,0.48610752138366664,2477.8663760581326,1700.463597498718,0.4987384660522269,0.7526661115923347,1708.3792511073211,832.3868202598854,0.23057438770798785,0.7148026503575836,1832.1592519256417,756.7282698854652,0.21226500166296688,0.6436097598821056,2055.8026635988113,1261.7199345915371,0.30642475740446523,0.7232852934789638,1809.2057597585613,829.788743368864,0.2512194356949596,0.4892026305631414,2463.084160073506,1738.5046250457683,0.45301349338638097,-0.033277277027071166,3512.4302969821174,2739.5339080131607,0.700013109433936,0.7040261857419702,1867.4835405702686,812.1904374911345,0.22706221480728403
1,0,1,1,0,0,0,0.45572933656630304,2559.5366040393124,1919.7237330660996,0.5701433248482851,0.7022815387545082,1887.5293566845828,860.6330087234041,0.23789043053053904,0.45412058268316197,2541.0926043888,923.1995,0.24075405418535603,0.5449203752656874,2343.899095935036,1610.9896921042912,0.4653589985877267,0.7345061662874915,1785.0317172975754,891.7076511458118,0.24220759236195102,0.6866680754799814,1938.4408701237821,1104.2699785364318,0.29950827359617016,0.6819537243863134,1953.9821976862038,1115.9396495632548,0.27015967503887417,0.6997626759489508,1896.0793614798263,864.7769234174266,0.2386850751369093,0.5249342968174553,2387.447562471918,1676.275250138171,0.45150549519518246,-0.05501046041401051,3567.1510650638998,2730.1693695107324,0.6675137170089026,0.6910436617741905,1924.6396667124482,940.6090334466811,0.25240982864704165
1,0,1,0,1,0,1,0.43123613115644205,2611.117760918743,1975.7353562864007,0.5666859401663324,0.7236510791366917,1811.8325933505987,816.069649681874,0.23524000510132909,0.5047025505249298,2406.4333627443007,830.7580781789071,0.23279272603317147,0.5019176309449691,2445.422107843678,1685.98480910559,0.4900816478794379,0.7377751960769782,1765.8695196489032,900.131254409562,0.2426518221156914,0.6945493120326066,1910.348174614511,1066.6601675232462,0.29035492312651234,0.6489524829357853,2041.8928928926682,1190.9710393875648,0.2783630955656458,0.7255706271559452,1805.1813735769547,814.7126264128784,0.23514451988097573,0.5103315506060083,2418.172811239154,1715.3557954463718,0.4451994777019017,-0.029923492807642674,3515.558704000499,2750.4699229575594,0.6906959721782973,0.6925628988385399,1910.9699585408205,932.622967915846,0.2525507142399183
1,0,1,0,1,1,0,0.4295171884289672,2610.422818828409,1863.9110847700713,0.523198121624686,0.7191540029223611,1824.0131917155347,798.3011769499494,0.2236424086424904,0.4933101859675409,2433.1693364933813,928.9303128160623,0.24854128608209136,0.4959208841675077,2456.0702856025305,1700.4979322978281,0.4768737780765106,0.7243277488321476,1807.2312044840635,872.9569211058914,0.2324820992328309,0.6843741334555822,1931.7056962837503,786.9045465388838,0.21261110320629256,0.6111574700341048,2149.767241496273,1337.7109425611272,0.31590273280573544,0.7062000555813905,1866.8867808086213,852.8634533330885,0.2425496087344662,0.5125696631925927,2405.651247020035,1708.072483972777,0.43771186461814493,-0.01527678971624827,3484.973526990263,2777.858062073784,0.7202400416159194,0.671154184019999,1973.618799952208,859.3864056937846,0.23223508352756916
1,0,1,0,0,1,1,0.4440667943450247,2559.2630910094836,1899.02258328423,0.545805535166914,0.7719314179050015,1627.902356228,721.119570529972,0.21136186466284712,0.6292685224793558,2075.4922236152065,832.308574925763,0.2115124216853456,0.5195558373705029,2380.6667555119934,1662.9535587432338,0.4891618347274551,0.7840161386160571,1586.0606327566884,803.1357042729447,0.2205362019344753,0.7541215572639608,1691.1853315259204,700.1078856472109,0.1850072004008881,0.640222509597143,2054.4065301039172,1312.846926947832,0.33323339952168013,0.7658327911707918,1651.941487958218,770.0012793661497,0.22490318976404683,0.48980883983595386,2447.4887916823627,1741.7322327578818,0.48105311937405915,-0.02647725716031912,3478.2829983382817,2744.5408984607393,0.7088501667738926,0.7380429515286318,1746.9845257048476,772.245571978975,0.21294006286391107
1,0,1,0,1,0,0,0.41930144137890635,2634.549011868643,1950.531246384774,0.561733840344111,0.7143816155433386,1839.9518921454408,804.0258817336033,0.22584165464572498,0.4573132973189321,2519.6915732500156,859.2509365957447,0.22492218609002054,0.5014636945749774,2443.637475237672,1698.2678891126957,0.47344355644815134,0.7207421858552547,1821.9515820196493,918.7351240931349,0.24290046949158428,0.6624571502928146,2005.2596148345494,1103.6454293431632,0.29507421360396857,0.6621778452424972,2004.6637030933284,1198.5466057325125,0.2805295847487766,0.7144921110214782,1839.9053312305705,805.2253569173253,0.22622444284476495,0.4679987974445985,2510.496634598107,1737.0154534198418,0.4394897663418482,-0.029925642326625295,3510.3695940485836,2736.27462834167,0.6711237457445143,0.6521085339937044,2032.1106722368422,978.5844486284255,0.2610674803183436
1,0,1,0,0,0,1,0.40261256826982317,2643.2086590916074,2009.0161892379015,0.5865702775018828,0.7363621464557955,1751.975867958183,793.9786155802052,0.2287753505982611,0.5578295356522315,2248.80845368594,761.7392376470589,0.19871672936293025,0.49103286947683167,2441.120188902561,1670.8361932208459,0.48556406599029983,0.7396837010015251,1741.4975861338942,896.9910985763,0.23975592829786496,0.6916806315534626,1895.4809377304048,1071.151664394196,0.28708128883940826,0.6028630425451585,2147.7544937622206,1261.7732453040428,0.2971397957848908,0.7372990769881398,1747.9235215594558,793.4956182375349,0.23075589643952615,0.47515044913189575,2468.3976000284824,1781.7292051251727,0.4645439499266346,-0.0074251909737191625,3433.3652684184317,2699.951674995013,0.7163826637793934,0.7066877287880858,1845.8188716672228,894.7028293929516,0.233524976512333
1,0,1,0,0,1,0,0.4264650096047453,2575.4478330267784,1841.7601056350793,0.5260748482377154,0.7143445451700097,1807.1595253305873,821.19246235461,0.22844662378910877,0.5362920719430528,2303.71423426856,907.7006837895098,0.23672530143496032,0.5027781419897067,2401.529256044691,1666.6411602713713,0.47532203271511864,0.7323836628009305,1753.4555966368641,860.3095471620244,0.22714841854577283,0.6781724438601262,1923.3394404532708,798.3005988583133,0.2091761399007871,0.6366420456307016,2047.034925188616,1262.9817936223276,0.2963611714574053,0.7027366403212031,1846.765368554045,875.2747793724586,0.24713613693350872,0.4485152678617776,2512.3479894076168,1770.7687821736777,0.4497331896925801,-0.015315782320997784,3430.9020569130253,2752.6108941486073,0.7285253604868922,0.6720709887004402,1937.3396932496626,864.2162630984043,0.2339559879016032
1,0,0,1,1,1,1,0.3622535344558402,2688.0636980559693,2026.4508512861844,0.5748549908633893,0.521724862735507,2322.4411124055964,1558.7703534519976,0.41310676175648886,0.19743018785421382,3003.6942079687624,1857.3415510082727,0.47648769005432223,0.34472312809411654,2722.2305332080387,2036.0158937494407,0.5410345098471586,0.5212334060121957,2323.801248167743,1602.9885937821703,0.43246533580130025,0.471771862435354,2437.6194111840055,1577.6887490716906,0.4174482633848233,0.34689852423809525,2714.5378477904214,1988.1408387009394,0.5308485401997742,0.5172770598770087,2333.415198314013,1593.2485351809385,0.4308690536529415,0.11322065196949341,3163.8466898460047,2361.629979589139,0.5882275715204742,-0.03796153868562761,3434.825514955164,2732.1469209584316,0.6843646979715597,0.4395073457597266,2511.167575964754,1709.8247576657807,0.44972710772899616
1,0,1,0,0,0,0,0.41041559881012857,2641.4148326409577,1912.261642774671,0.5603189526258479,0.6747814957121347,1958.442512484917,867.2499926156398,0.24832870472178645,0.3962842390893715,2645.8771638664957,917.5203276595744,0.24533774848796377,0.488036802546185,2465.2100928883897,1688.5182787457743,0.4795651926903042,0.7027078474996538,1875.4468831459883,940.7207657158754,0.25454870838099525,0.6567895134894431,2015.4762099830175,1079.3408931415945,0.29351446636142947,0.6402562428114251,2061.1225527374177,1206.6034948047093,0.28062493727968524,0.6706840429564004,1971.6915022372134,867.6743706889564,0.24957502181118,0.4369911698685291,2569.7366016632423,1793.8046719081246,0.452959695872422,-0.034171592675366076,3501.387515805801,2712.219578225303,0.6725954546620393,0.6373076866588891,2069.1563983526753,1039.221439183012,0.27990753039678246
1,0,0,1,1,0,1,0.3355145774257612,2742.2553235567993,2115.0392582636414,0.6179985009889011,0.5184433378412401,2330.090754971147,1546.7311208084145,0.4243140732008876,0.09736590682877586,3179.4995148071653,1835.7085704977374,0.47971208455968617,0.37789953922473224,2651.869383417869,1970.9909548614676,0.5328771599263247,0.542183053420835,2272.6158672034185,1590.2521678192893,0.4299673285412999,0.4851135088575036,2411.4120414631243,1735.8078005114928,0.47738256063472756,0.3980381585493805,2599.977295069756,1888.732588320582,0.46951003946651665,0.5191306084848482,2328.4994941919335,1546.5481436828102,0.42303690869788385,0.15354139007792145,3085.880005064632,2300.7348815291316,0.5903739764825331,-0.05286707563480664,3456.1287815151804,2689.3285275109265,0.6566383818657486,0.48929361274416905,2398.2743368351307,1673.0172697450141,0.44441199849159413
1,0,0,1,1,1,0,0.3145092218788166,2857.8304673573357,2145.8055150233918,0.6016496857142178,0.4875545300029809,2470.1996608454942,1615.5135191073289,0.42495726735637535,0.1583325087773683,3152.76540660107,1982.3790038843536,0.5071737842656877,0.35358581723143934,2773.9634665313242,2037.8863005190374,0.5313729789473609,0.505639977318952,2426.6453413853833,1627.8874311537088,0.43102411026978193,0.4497451287150395,2556.169103474777,1633.4117183339438,0.4238020860958408,0.3727007936276341,2729.0693791104736,1956.8395333940803,0.5067257686748471,0.4806808537755261,2486.888692306842,1677.2311816394335,0.44990933333865074,0.1500222638710374,3173.128607730106,2356.323234749411,0.5736081308878973,-0.02451604780500573,3498.799770099021,2767.0636699501197,0.7004643140521648,0.4341018691474611,2594.086261273302,1723.8272806396483,0.4429951123746159
1,0,0,1,0,1,1,0.35138557559081657,2692.665454594576,2035.7292990284984,0.5790191369753452,0.5116340382634347,2334.119807094122,1555.349355760224,0.41771832646283913,0.23771738188292765,2908.8845894721767,1852.8342923326577,0.4862194949438829,0.35633862625954715,2681.1825567838678,1989.519254092677,0.5332621356221179,0.5240934972430609,2304.8269601314155,1592.5983826388745,0.43555839717046624,0.47907229481018443,2410.3090484794375,1569.246493828363,0.4186042657674606,0.3487242885724242,2694.6103519398616,1974.496609693922,0.5359568326591848,0.5032476520735333,2354.6413152565456,1602.8235298419045,0.43627565113816485,0.05852515129916582,3236.4224470846443,2367.6373490916308,0.606115398789647,-0.04132807533541108,3419.4935971543728,2707.8025301317552,0.6700797864707054,0.43981996383497424,2497.212707476251,1689.829407602252,0.44862166848464674
1,0,0,1,1,0,0,0.3236358195911799,2839.7826054524508,2172.5284312577846,0.6087935967121,0.511218752004941,2412.8729717668334,1571.6921875525836,0.4121918442974542,0.16330936651091146,3148.6856614162893,1843.861452340425,0.4629324663970747,0.36190154545879466,2754.0392506838634,2010.9133784763947,0.533257536784604,0.5219995138533171,2385.790637469848,1645.2846568310663,0.43346539554082897,0.47541649827389415,2500.070098112779,1788.9813053883706,0.47615760710225324,0.34289814080728986,2784.940615045187,1965.2069352692467,0.473787074812189,0.5115663043332538,2411.8539295746305,1572.014565482067,0.4121519521033393,0.15793676729570139,3157.7909919255385,2338.4724265056198,0.5739958069858092,-0.0647222343026833,3567.448583394562,2722.5517072375283,0.635005852022101,0.46795033509313766,2515.685782524124,1725.8835168346645,0.4426086644298849
1,0,0,1,0,0,1,0.37868972225115255,2651.9948533849633,2062.907776245774,0.5897366372673575,0.5524125548242749,2246.3673999882817,1521.138260519888,0.4093325582089111,0.1392123710845298,3103.4925439568788,1843.005145882353,0.46502584212039594,0.3819934018007611,2644.612066288791,2012.7737421882405,0.5363308472566956,0.574022525463207,2192.656757273579,1577.9696508355366,0.42123956038717125,0.5371115349622092,2286.521182597664,1708.2621590332171,0.4616062667785106,0.35674121978564166,2679.549926108281,1978.3682081759823,0.47285790565324315,0.5521782067429811,2247.329950898863,1525.067471551821,0.40883755454430654,0.1439474098486817,3105.414327435702,2366.661193688915,0.5892481413464636,-0.07358725002748431,3490.1020249488474,2744.1414912313376,0.6485075791559853,0.54092100343739,2274.3909118503107,1622.480414334645,0.421625156767729
1,0,0,1,0,1,0,0.31954116271818717,2830.525394488331,2093.635350393238,0.5871453672022974,0.5075265912128842,2403.787589453602,1549.9050438520771,0.41231282317812534,0.23767939620359665,2982.1198361312163,1842.5500952468055,0.4835674048447913,0.34426670509909324,2776.7651408315664,2046.8469573390012,0.538980496377411,0.5161265169925767,2383.031233776039,1591.6271285599348,0.43165120794701883,0.47066740916161687,2492.248607257431,1575.8193298501053,0.41726998550706107,0.3692921971169064,2721.7937618567603,1952.669685552166,0.5082481534605757,0.49300972180913727,2440.3152747328922,1624.2533924930976,0.44363879329793504,0.13002121684746343,3187.0506176950503,2377.1864854653354,0.5929418758401436,-0.018624507535179757,3468.599079299857,2737.7562863272037,0.7069692601759009,0.4407310184682101,2561.7007386053606,1697.435713240733,0.43929533953568817
1,0,0,0,1,1,1,0.15690013351137502,3076.703297536273,2448.044737758931,0.6658890708840853,0.3051777392880486,2790.9018926164076,1948.7283933967485,0.5270803297492749,-0.14524617982652294,3575.2706789361937,2333.2565884837695,0.6063164616374503,0.19056528167015677,3014.28960733848,2311.473445511032,0.6312351660639568,0.34066740181145716,2718.5574184346206,1926.255926439866,0.5160738970522081,0.24870421083101618,2899.123590276327,1972.8560530273694,0.5244921733876277,0.15451552808715557,3075.67062152786,2323.8043937005623,0.573275896363428,0.28815958132180763,2824.825510463234,2020.986400547064,0.5537971136251201,-0.07117001595973757,3458.715967895095,2642.2383835939218,0.6667304959318504,-0.06897184214337605,3464.8115807153827,2699.4909175852117,0.6466813557400954,0.24510822032478635,2906.977520855663,2023.463483661539,0.537327961947546
1,0,0,1,0,0,0,0.31341008990758157,2832.641971502891,2205.730627440868,0.6156154410178962,0.4952445158017656,2421.686522761925,1597.193074803445,0.41188184965514835,0.07372121167371475,3279.6502905134057,1905.9505872340424,0.4597653793679147,0.3541360231406721,2744.8996218882244,2028.100333192971,0.5249145485376844,0.5033588570576742,2403.382830980484,1670.8551138315327,0.4243736885117665,0.46544864608074954,2495.7407136894826,1789.3853704213004,0.45834986139339245,0.3381442016756974,2771.576446762331,2000.5226076305587,0.47906827517119993,0.49285824636757275,2428.188112542796,1602.2945718753801,0.41522357146031175,0.08814381174851015,3244.011327225193,2385.962629885651,0.5818506185085652,-0.07139131976963788,3539.7275628138163,2727.191486191072,0.6231852114797966,0.4336210557003117,2563.5116846703595,1757.7259407714841,0.43906346581390066
1,0,0,0,1,0,1,0.14170193284615507,3107.0913913455674,2514.8750382432963,0.7087382185055455,0.3291235675918322,2746.413313565948,1937.3490849101263,0.5207374177682871,-0.25831939043515645,3750.5801867764867,2395.420645736164,0.6015984511480676,0.15373413093546673,3086.162836035699,2401.5374353955403,0.6612882842885679,0.32965791634859587,2745.1359139998767,2034.1453282426262,0.5422663182630747,0.2577569271539997,2889.9370962046746,2209.5967441191247,0.5920735278127561,0.06900138278307205,3227.8763528245922,2411.598926820625,0.6027739464412264,0.3301225202098406,2744.1904429671,1934.294401026724,0.5195377981435911,-0.0905055164903129,3494.5134579556934,2722.330532162715,0.7253493692766235,-0.04559171833884984,3431.173484398984,2695.703124973414,0.6691438159497314,0.2528648264566042,2895.4160023541435,2107.603978635359,0.5511952476879362
