tech,rmse_test,rmse_train,rmse_ratio,r2_train,r2_test,r2_ratio,mae_train,mae_test,mae_ratio,mpe_train,mpe_test,mpe_ratio,k
elastic_net,3202.432204236105,2872.431499915282,0.11690218025525649,0.27370036108124535,0.1371627474333021,-0.4953730657955215,2231.667526348386,2434.8472355966796,0.09198755452557768,0.606072566525416,0.6484496006309767,0.07038631487856857,500
xgboost,3158.099834007822,213.567494610197,14.59722967648031,0.9957470961560337,0.1492384370424781,-0.85002010910012,92.30115946283283,2226.895413584608,23.760424103514392,0.025048202392280804,0.5687751388787863,22.400836897769498,500
bagging,2893.226401945906,1071.999924691317,1.7010533142392439,0.8988000468418449,0.29382622919298285,-0.673069517272516,751.8337312313326,2057.421753910841,1.737854388251159,0.19827625024811707,0.5166369944931894,1.6085446907159493,500
random_forest,2930.452934221047,1514.5426971067982,0.9414830097435252,0.7980357590641176,0.2761663234512877,-0.6537213267819688,1159.387981384012,2130.3633211531283,0.8419626896216602,0.34588215982738174,0.5490350065558454,0.5905555271406657,500
mlp,3367.9942333490094,2173.0157416509455,0.6489509697789203,0.5682093277785144,0.03470819752122789,-0.9606936908694965,1606.8581007156827,2552.353264033778,0.7187526745012551,0.41321039301915186,0.6461804864276283,0.6855298209887482,500
decision_tree,3558.8075297996365,1587.4967484032595,1.2535027456151233,0.7773977617253276,-0.08260119871506855,-1.101144347032161,986.5142189843106,2409.694047234544,1.4533898279981772,0.30946743088810086,0.5856783591873613,0.8963515210033826,500
adaboost,3211.1637284457984,2950.252655326266,0.09066853396153836,0.23375220737091196,0.1317901413116548,-0.44039825080588874,2403.438521540961,2522.4329853086406,0.050659246525985614,0.6678603307442994,0.6759192659248006,0.012399499290927717,500
svr_poly_rbf,3550.532490062462,3443.1474305143047,0.03339764762513928,-0.0437546935528629,-0.05871435691391369,0.24223801289470764,2698.686302878114,2740.687635684159,0.01654006186057504,0.6628027055910397,0.6522360875421526,-0.015844807870218802,500
ridge,3800.361210966484,1932.502235429632,0.9678813921654676,0.6708954339053057,-0.24044983919081947,-1.3521969874328994,1448.1930217613121,2866.4101369241366,0.9803760636724203,0.35788733080872054,0.7214775163553507,1.0183452739906613,500
gradient_boosting,3100.2611377458843,409.2508369562009,6.660189657618616,0.9850984571295832,0.1789438372016759,-0.8180913888632375,284.0937343869603,2158.255915147205,6.812062500942742,0.08501454855858913,0.5431938298022463,5.531755670304236,500
ensemble_voting_bg_mlp_gd_xgb,2918.473703478281,650.563677134977,3.8606146491996554,0.9601218842395379,0.27800192853943867,-0.7103548075957435,463.2742960313182,2063.4010821953066,3.888650684596299,0.11781608490378714,0.5182358834034968,3.743965539625358,500
elastic_net,3181.0240468751826,2876.1765932834433,0.10741576249796536,0.2724146936817643,0.15604683494083157,-0.40589790806186327,2228.3278068255704,2428.107673426187,0.09076209856436242,0.6117790323195058,0.6454950663851885,0.06214047024539817,500
xgboost,3139.0725519597213,207.99549363541564,15.235783598559047,0.9959851953130695,0.17853416041873985,-0.8207377892983739,86.95444408746303,2215.5463227487116,25.57836931852758,0.02382115060041093,0.5689516549382831,24.53331166919941,500
bagging,3005.7913509155105,1091.6072380565681,1.7554308436324537,0.8951912495301565,0.24636841255726338,-0.7246971055250278,753.2154228515075,2109.8450647112463,1.802211273030616,0.1957323935821372,0.5389080176257409,1.7674862760069465,500
random_forest,3011.1221639000955,1548.8444068399915,0.9455016633922757,0.7890305343143018,0.2439011162784861,-0.6907837055416879,1185.7653602271544,2180.0677884912416,0.8413614557556521,0.3571786055187763,0.5676832694050905,0.6049868316438841,500
mlp,3295.74053220423,2238.9966885257395,0.5570128037691113,0.5398445516717754,0.09360381577838368,-0.7735077539634876,1670.5977294371387,2478.8516180365086,0.5901918708874168,0.4198637018566494,0.6082433173891456,0.5610787856812423,500
decision_tree,3906.239366111496,1595.7652749011231,1.455505193320749,0.7756487297706196,-0.2760877924176742,-1.3541152525474254,965.4966533760823,2631.7338372205695,1.728516964313452,0.31391431916722484,0.6515470584083042,1.0950449233282489,500
adaboost,3210.710513244997,2966.1909098203423,0.08328896403292049,0.22621310879389256,0.14026586892068646,-0.36942180667814567,2417.0867920127607,2521.2008684226166,0.043262682142214584,0.6738035877173318,0.6722227015886288,0.0029458461704912507,500
svr_poly_rbf,3576.620115080572,3446.914472060693,0.03768606482801662,-0.044843488674547016,-0.07045148175796334,0.061793229977307275,2703.443123926719,2741.720656072133,0.014312500994861565,0.6682583830266294,0.6556934893820596,-0.01929607180302979,500
ridge,3755.1879647442825,1944.9485509967399,0.9298301944514963,0.6673317080464105,-0.18104943132355045,-1.2724487223240692,1456.1380635429007,2844.9952356515287,0.9535542713724642,0.36285278710328694,0.699294760535687,0.93200370483736,500
gradient_boosting,3120.393078488676,393.0402099338849,7.055651565528928,0.9862433256983987,0.18773347855303085,-0.8097280681681409,275.5396058505549,2166.1625610216392,6.934768814757743,0.08327565684897695,0.5539253333029759,5.852570515793449,500
ensemble_voting_bg_mlp_gd_xgb,2942.5337272420793,761.2452521759623,3.0099910437126693,0.9476499398162115,0.27801189229988416,-0.7065805561507432,553.3141240453828,2083.095637380836,2.9153776067361363,0.14719947142437495,0.5400770317750124,2.882000261252325,500
elastic_net,3210.40282119361,2869.6427883259457,0.11881514173683136,0.2750812323404851,0.1419661110308618,-0.48278063397063625,2232.118817970569,2435.16540237636,0.0914347798880328,0.6104717226601258,0.651041918752212,0.07154504699286035,500
