tech,rmse_test,rmse_train,rmse_ratio,r2_train,r2_test,r2_ratio,mae_train,mae_test,mae_ratio,mpe_train,mpe_test,mpe_ratio,k
svr_poly_rbf,3308.691859952118,3572.690377047387,-0.07389347780913713,-0.03891012032832042,-0.003057122940226531,-0.9214311620105315,2734.4674574679834,2737.0494918867344,0.0009442549450349169,0.6456443230784296,0.7547010731706779,0.16891149847375142,16904
random_forest,2594.0165280402657,1069.2941864962709,1.4259147396471068,0.9069360187075557,0.38346391812584824,-0.5771874639268271,722.5553925151976,1958.5213029888548,1.7105483168166393,0.18583046909949658,0.5616045528865495,2.022133860006873,16904
mlp,2853.454125933683,614.210606137944,3.645725908049255,0.9692940994140238,0.25397254556816495,-0.7379819543710198,439.4035676279747,2241.889840645535,4.102120250747833,0.07648801359406718,0.5904704141338428,6.719777078635532,16904
gradient_boosting,2683.9070355543736,1629.4238323091618,0.6471509636328538,0.7838997125073763,0.33999388720753865,-0.5662788469203076,1322.743716462844,2172.231336030109,0.6422163333641715,0.3552689877847409,0.6270249423336935,0.7649301343285577,16904
xgboost,2551.5587662915186,174.27224248290352,13.641223007971748,0.9975280273827087,0.403481151547494,-0.5955189824529155,111.86263192359436,1968.7306025078956,16.599537653043953,0.028096391087792126,0.5742060612643983,19.43700415011274,16904
decision_tree,3712.6975196399217,113.86582249259386,31.605899104460477,0.9989447047300493,-0.2629674450637325,-1.2632452465272297,11.96808510638298,2353.244680851064,195.62666666666667,0.0027984297764882876,0.6261276392141325,222.7424874744764,16904
elastic_net,2799.0222073971404,1742.1533591330385,0.6066451284116801,0.752964150682257,0.2821632166825686,-0.6252634120403979,1326.053014472657,2251.750132798465,0.6980845473164874,0.3371714942453928,0.6104055512382827,0.8103711661758413,16904
ensemble_voting_bg_mlp_gd_xgb,2512.082887587113,697.0145401344448,2.6040609527350256,0.9604568836954159,0.4217961881072215,-0.560837976938293,545.2819436780461,2022.9586589946264,2.709931499563927,0.14098675029817664,0.5635109431085437,2.996907098835595,16904
adaboost,3193.1611269788523,2947.2209319238777,0.08344817057689347,0.29301108831132705,0.06576811071536082,-0.7755439526388108,2488.7436170000988,2730.17277151295,0.0970084475008588,0.6835319022313915,0.8288981793386456,0.212669337938296,16904
ridge,3292.716228477932,116.65544535991746,27.225996808969377,0.9988923635258191,0.006605780393703076,-0.9933868946896476,29.49242454749283,2560.6017521804843,85.8223549426072,0.006910272006939871,0.6354077080922494,90.95118621294793,16904
bagging,2654.805259691346,1057.3965314839754,1.5106997995969675,0.9089954766334154,0.35422926603907845,-0.6103068990496925,714.2971723847518,1998.2319813829786,1.797479898613743,0.18513296253614933,0.5638573916524156,2.0456888061860727,16904
svr_poly_rbf,3548.0650442553506,3514.88404288527,0.009440141115677703,-0.027941906193096777,-0.033244961752642244,0.18978861080192222,2726.27959226939,2769.914410595018,0.016005261694126638,0.6534975242194168,0.7232966605544185,0.10680857042017844,16904
random_forest,2834.4672428246336,1058.6611468827307,1.6774074510723604,0.9067474929383033,0.3405786027849447,-0.6243953190526017,708.8080091016549,2034.420851595745,1.8702001465448665,0.18058877429320755,0.5145999235706227,1.8495676189435115,16904
mlp,2887.083704961025,458.87363562677047,5.291674833350556,0.9824800533397081,0.3158695803692403,-0.6784977167775401,309.4930228422946,2192.4156890418312,6.083893746318798,0.054705995723727925,0.5267241130266966,8.62827028479143,16904
gradient_boosting,2855.278497828856,1571.6578398843833,0.8167303501879903,0.7944759858353143,0.33085983331620894,-0.5835496110453962,1288.0571059736205,2220.5330330560478,0.7239398957995613,0.3516038471419859,0.592628552796038,0.6855007634678145,16904
xgboost,2818.480399206158,146.37246768715892,18.255536534576166,0.9982173529842834,0.34799610765858013,-0.6513824302711163,92.42746351526138,2119.6222125114277,21.93281814621518,0.023425256235670933,0.5248618558491024,21.405810658748152,16904
decision_tree,3847.544140733621,98.18837735092943,38.18533175247754,0.9991978294141272,-0.2150310389124297,-1.2152036689656458,9.308510638297872,2440.2127659574467,261.1485714285714,0.0020144933376316358,0.5619941780777511,277.97544637127794,16904
elastic_net,2796.6124080398804,1747.5058229504796,0.6003451154847055,0.7459121898565031,0.3580743774274411,-0.5199510313723033,1320.5362094939774,2216.8293262760753,0.6787342220063415,0.33504009635729176,0.5959018944930004,0.7785987437680344,16904
ensemble_voting_bg_mlp_gd_xgb,2725.26139932912,670.0846665317933,3.0670403837688998,0.962640080871869,0.39041190002395376,-0.5944362718926524,528.189309659012,2043.1005287428127,2.8681216968624295,0.13501056795157565,0.5161042197019127,2.822694975159457,16904
adaboost,3285.391661225886,2952.671778880069,0.11268434396457572,0.2746010652267262,0.11408011135553497,-0.5845605651189154,2492.693686477235,2687.1909443564527,0.07802693886310919,0.6800154847153744,0.7672993385643107,0.1283556857318764,16904
ridge,3083.3927701085477,101.32727443713848,29.430037590929437,0.9991457218687548,0.21967081529823285,-0.7801413642773039,26.376213957513233,2376.4385535698175,89.09778876520267,0.006024485959775313,0.5881198823424464,96.6215873469113,16904
bagging,2871.6472470701324,1079.3736973074294,1.6604754722425148,0.9030628541073338,0.323165744445833,-0.6421447931602964,726.1712772859674,2066.358031788247,1.845551864170623,0.1900621889643371,0.5162295215265436,1.716108471335179,16904
svr_poly_rbf,3393.093066937756,3552.9183255400535,-0.04498421971971556,-0.030190870403707715,-0.02418385709164772,-0.19896787445128705,2727.4592022846373,2764.976511533196,0.01375540620997473,0.6237282127454514,0.8420987234240448,0.3501052320808071,16904
