metric,Adaboost,Bagging,Decision Tree,Elastic Net,Ensemble Voting,Gradient Boosting,Neural Network,Random Forest,Ridge,SVM RBF,XGBoosting
r2_test,0.48664588703509537,0.6886355510640568,0.5283509952719524,0.5273598093249021,0.7161327744413434,0.6546182738842847,0.5933611059663586,0.6850592617747062,0.4683008907437545,-0.052413352901710335,0.6810095982703744
rmse_test,2476.8234477506126,1924.1910863288006,2358.3853458833423,2373.888866723821,1837.0820738737418,2023.0149263387395,2196.270318026998,1936.225578290857,2511.8888595347685,3549.546276813612,1946.2555149854907
mae_test,1796.6433137593797,951.9517545069909,1018.3209463081669,1618.8530113778886,963.4516271332859,953.0248331511897,1405.2185814228485,987.4799110477683,1797.136932815391,2730.020763758803,929.5388788216774
