tech,rmse_test,rmse_train,rmse_ratio,r2_train,r2_test,r2_ratio,mae_train,mae_test,mae_ratio,mpe_train,mpe_test,mpe_ratio,k
svr_poly_rbf,3434.63490792203,3435.2127148951754,0.0005694295063496168,-0.018583604599180736,-0.022383041010959115,0.15726794243022021,2722.9937512807182,2720.608648360104,0.0005879581479599327,0.7035806263577533,0.7018861165606612,0.0031081032482595415,25000
mlp,2523.37941183098,847.82972940901,1.9934242756955887,0.9366946026794392,0.4460272868314291,-0.5251347305507055,499.97496561515237,1781.9444328028665,2.71908100060083,0.11973363920333187,0.439723397366921,3.0142570882983972,25000
xgboost,1700.2173997156365,160.0641257688359,16.319607354138057,0.9971802850268876,0.7473184718969494,-0.2505416520200739,20.757278588170376,800.5951897268378,48.53642965074708,0.004950500076134442,0.25298228053111094,67.01034841127323,25000
ensemble_voting_bg_mlp_gd_xgb,1651.7676793074836,360.5867270373214,3.717053230062981,0.9885366708177233,0.7621935555996252,-0.22888175368289282,191.9160850512889,966.0580936946487,4.277061585450945,0.05267060542655218,0.276626548287207,4.491715993228553,25000
adaboost,2478.6456154738767,2249.5488005319876,0.10859782487907696,0.5629180335377238,0.46818368386605086,-0.16281456438853875,1746.9047226652133,1876.92944655791,0.08063568053091544,0.5034812144394495,0.5333792893889919,0.07636051602461943,25000
random_forest,1715.5028468101423,745.9781713736428,1.3116967664429615,0.9519506795370903,0.7434372445032891,-0.2189251127219891,382.2599923122822,866.3817496431873,1.288067121481484,0.11787036940905801,0.26020177752843365,1.2529198676800704,25000
ridge,2397.6179376151777,160.071968185618,24.24766163071256,0.997180652697027,0.49853690141693496,-0.4999079188314989,20.328321342789536,1782.9668557903697,114.68711718103734,0.004980784208988409,0.4632870017776316,120.16310708587062,25000
gradient_boosting,1857.313453827608,164.58972651745552,15.408262906653983,0.9971034275052242,0.700361183018443,-0.2975618523250936,34.991358131465105,777.26714076965,22.515724253267194,0.00926154107515799,0.2272502409059228,24.27781129759297,25000
elastic_net,2415.1375724995046,1083.2101381174184,1.242375123723639,0.8986155701668597,0.49306555312277994,-0.45064451595887245,786.9913488904028,1762.8714310909884,1.247196947865707,0.2166116941582946,0.4803876759760487,1.2273827645908437,25000
bagging,1633.2308993051477,666.6377670590492,1.458557677743067,0.9616415897041872,0.7671317612397959,-0.20221788592680645,326.5875030245397,809.9821486520477,1.4925621006056822,0.09972273312534148,0.2479246990882018,1.5284554966268689,25000
decision_tree,2399.5345984388778,566.4156782417258,3.3382577799845308,0.9716988252405641,0.49202323506677353,-0.49341122685958433,177.93241590997724,964.6648136099926,4.623611071137198,0.06361390193344216,0.23117926450302448,3.079232981273718,25000
svr_poly_rbf,3435.82323381438,3443.062894522536,-0.0018470659480810613,-0.0231646690118279,-0.022740608286305575,0.6473832250373116,2721.4550479466293,2716.8366280888727,-0.0010818512924079871,0.697158502952551,0.6960910778767533,-0.0001122255883341028,25000
mlp,2548.2666238795096,920.0140494504303,1.8921375699381713,0.9243031861816032,0.438014091877601,-0.5249355182535675,541.5422939777665,1836.3842689273429,2.7275707647456753,0.1346990118100856,0.4599280126067467,2.902060210291089,25000
xgboost,1716.8142612741733,171.1139734629809,10.886568050564431,0.9971784810826951,0.7442777314443073,-0.253612110887368,20.554189345266686,797.3689729441542,40.05131110709173,0.004894449323795872,0.2539972650491581,55.12996976153264,25000
ensemble_voting_bg_mlp_gd_xgb,1662.225419371275,390.4020179154492,3.3307260125417897,0.9867233499748117,0.7606489385670219,-0.22908146102491506,225.22961744625482,979.063210311615,3.5279320248557036,0.06197123545469617,0.2920983220374104,3.8009497122844946,25000
adaboost,2487.76788635476,2228.9063387738706,0.11752425889991772,0.5712134063956666,0.4636344370200818,-0.1876699998947729,1723.1093705743594,1850.3439018265567,0.07348740231453696,0.48840946723449924,0.5268768735452323,0.08016930533863956,25000
random_forest,1711.2161972439092,719.4793134261748,1.3818973319702335,0.9552464966239779,0.7449932174030337,-0.22014353980929813,372.7836193377027,850.3539067175128,1.2844289975118262,0.11442084277018823,0.26515957443104604,1.327081125946426,25000
ridge,2422.82645360679,171.18735354257632,15.748258575979225,0.9971765456350627,0.48873008789024175,-0.5098785124137486,21.088424390108923,1797.1050368446195,88.94963286944336,0.005175768370628045,0.4751631502335808,99.25434699730536,25000
gradient_boosting,1898.9999538986042,174.13167489205088,11.127549198242667,0.9971140867574093,0.6834402498870761,-0.31467183881555433,34.278882918774286,828.3259751338453,23.527627313553687,0.009024072159478346,0.2556721347389238,27.137331266846708,25000
elastic_net,2404.179731563493,1086.769414611888,1.2150909987317342,0.8980462617457132,0.4990029242669278,-0.4443063707792033,785.423286462587,1795.7170882782411,1.28792006718504,0.21609526526661407,0.4909207446183558,1.273184261451797,25000
bagging,1706.780895402059,666.7806463898326,1.5624048774553843,0.9616253555614058,0.7457362379604684,-0.2245108908009555,321.5707790374637,843.5028984803672,1.6243613610865133,0.09455191958460145,0.2612857390581816,1.7603772810860825,25000
decision_tree,2168.259445283756,453.3512292474118,3.840019656487192,0.98205858747646,0.5866195018857172,-0.4024656113821095,136.29522922845194,882.2911610403589,5.627144725112336,0.04153806228370234,0.256284794722282,5.784895908992251,25000
svr_poly_rbf,3430.5415992292255,3431.131481947533,7.606655978369403e-05,-0.01634919619734194,-0.02033819355116462,2.2734391367562816,2743.84212193758,2735.8966088449642,-0.002185514261097854,0.7185560589554544,0.7182662885756033,0.0005669451928746128,25000
