tech,rmse_test,rmse_train,rmse_ratio,r2_train,r2_test,r2_ratio,mae_train,mae_test,mae_ratio,mpe_train,mpe_test,mpe_ratio,k
elastic_net,2833.13138929469,2452.5256781920534,0.1555520652371627,0.47829192634429785,0.32263508178268596,-0.32025152645951926,1830.013479269098,2068.886389343089,0.13118811525269947,0.49581747636569523,0.5454453102773965,0.10105327818731871,500
xgboost,2614.3591526842597,231.90475551163163,11.430485006366998,0.9949900631785245,0.4248009342713921,-0.5730782099192244,128.76426718302167,1804.7988218137052,13.447450299348748,0.03435543373667725,0.4541530308561149,12.79698379013933,500
bagging,2502.3161245401157,877.2350759364952,1.859792704817109,0.9332074858202464,0.4738820452007763,-0.4921715880006118,573.4793171499014,1641.7585664539008,1.862786894200417,0.15433565842918037,0.43032033211654425,1.791940871544654,500
random_forest,2521.7683643568835,869.4366022803382,1.9101517105308303,0.9343705283730633,0.4651746976179977,-0.5019642557650827,575.3704621400395,1658.2780593617022,1.8818421360916548,0.155088873536559,0.43290630980972955,1.794056360733515,500
mlp,2864.9612164318046,1773.909838854432,0.6627068650114685,0.7217734657409511,0.2909473938817313,-0.5793529816075199,1347.794020871581,2092.6816727683854,0.5903828429155846,0.3476284241143818,0.5269226976746895,0.5439106511557134,500
decision_tree,3227.2226593120495,148.8295543945793,37.75732981263336,0.9974680427200397,0.12331600524207191,-0.8764126443144183,12.1301775147929,1899.125425531915,271.4517195602837,0.002995786265017034,0.4687040853601078,390.06733046427263,500
adaboost,2848.406440953497,2427.0146516566383,0.1733044424661895,0.48900119859390667,0.32010042745476597,-0.34625324329592777,1929.2879990221252,2125.736081622804,0.10083969382025733,0.5754470415192278,0.5882573025066071,0.02356357122958903,500
svr_poly_rbf,3562.811734057091,3494.4066178598323,0.02088194331452826,-0.058588530012717174,-0.06061354816477542,0.07853473292514648,2736.534334640624,2723.551793617598,-0.004132999765817602,0.6593242246434734,0.6365433168288067,-0.03124124003330664,500
ridge,3414.6560574709874,1612.673371086586,1.119084342206758,0.7744180677649706,-0.006226826278641351,-1.0063178823986285,1192.887539938347,2506.07212659575,1.1029742479151834,0.2892899456892803,0.589230807846792,1.0380307868972625,500
gradient_boosting,2659.9144764262005,1519.305845327474,0.7504306680759563,0.799666135808172,0.40447908259366905,-0.49356755541828523,1202.2519308203498,1878.0058521880578,0.5618426615187591,0.341133825330747,0.49680457220699614,0.4587667295389208,500
ensemble_voting_bg_mlp_gd_xgb,2477.5013443730795,923.7399773095174,1.6875889983116352,0.9260003148301553,0.4828358737669919,-0.478532632053302,697.0568549333514,1723.9719507798286,1.474796762158031,0.1893275862270815,0.441383344367367,1.3329020762143169,500
elastic_net,2791.5943017637605,2458.022202015955,0.13709895138304415,0.4760907199035473,0.3470472103253036,-0.26482434956147105,1831.1601755034517,2046.8300810735109,0.119176105069563,0.4944916520527426,0.5404176414488319,0.09551324425447358,500
xgboost,2585.9132115504685,214.33378913267217,12.54656624029399,0.9957143387611722,0.4405799280215829,-0.5574699461964377,111.10284887370274,1777.5287438445393,15.475850648083162,0.029466834883054183,0.44258571569349625,14.546244272429941,500
bagging,2483.655859436724,883.8291818573995,1.8273127465991863,0.9322818965986024,0.4856567143565126,-0.4787735113638961,579.1514397872639,1621.0592585258357,1.810175776715568,0.15577667345418963,0.433039517412851,1.7844616711769086,500
random_forest,2487.8394266072373,889.5931321772186,1.807935235300091,0.931420117276027,0.4842938235452333,-0.4799147576564212,580.6404694463229,1622.0858929432623,1.801741866378574,0.15416965440655378,0.43137422445611806,1.8050146592837257,500
mlp,2959.0466767454495,1625.4823556512997,0.8768551728564965,0.7623566815250807,0.2620423547603746,-0.6737771298372743,1241.1585938808405,2095.487688106835,0.744123395128247,0.3039302116959125,0.5078585904219131,0.6702903790208813,500
decision_tree,3418.5277869456368,144.5206541839761,52.08883301077701,0.9975109347612969,0.01857654531478088,-0.9813714894843185,11.83431952662722,2031.8722872340427,473.8858857765957,0.0029574592074592078,0.5257618760128338,988.0467830319845,500
