tech,rmse_test,rmse_train,rmse_ratio,r2_train,r2_test,r2_ratio,mae_train,mae_test,mae_ratio,mpe_train,mpe_test,mpe_ratio,k
bagging,2550.4498212260073,1109.909950384693,1.2978889596782381,0.8986388725088434,0.44107627485394996,-0.5091729410474514,752.320286214539,1856.7033155775075,1.4679692274681422,0.19750511200288134,0.43795714130466035,1.2174471175119312,500
ensemble_voting_bg_mlp_gd_xgb,2418.9754126031903,805.7080344680073,2.0022977420107155,0.9465864636980047,0.4972154936564047,-0.47472786404112954,606.2427753883162,1805.6774804231388,1.978472575226236,0.18300586456307485,0.45621257832230666,1.4928850198954597,500
svr_poly_rbf,3476.975245751077,3532.5059177195994,-0.015719909113236508,-0.02674297277250437,-0.03877664207483078,0.44997500482439845,2727.1527822510425,2765.250850234539,0.013969905988196807,0.6739353498845894,0.6407125757642036,-0.049296678273479944,500
gradient_boosting,2721.500531346709,1926.4595807408566,0.4126953705927765,0.6946374694631821,0.36359171484357267,-0.47657342019779403,1493.724930001766,2096.0528992461286,0.4032388809656209,0.41276473961384763,0.516675988521215,0.25174449010489397,500
decision_tree,3773.4412027535686,230.27215627914464,15.386875702763039,0.9956370644406533,-0.22347233210805806,-1.224451599974941,24.601063829787233,2339.7872340425533,94.1091891891892,0.005590982967977649,0.5588544324886627,98.95638256984525,500
elastic_net,2882.7533763561164,2841.5455743889997,0.014501897255678298,0.3356373712595905,0.28594123084490586,-0.14806497926075213,2155.0990683061045,2280.453964046719,0.05816665116891495,0.5793358334809292,0.6011569697763708,0.03766578042364421,500
random_forest,2528.7537553932066,1102.2616011367068,1.2941502750213112,0.9000310110500078,0.45054508890397027,-0.4994115942979025,750.5803369237589,1843.4960337892605,1.4560942288267218,0.19984491468481047,0.43944358340934075,1.1989230203951813,500
adaboost,3168.3176460113204,3066.03831373453,0.03335879131667174,0.22651642087882318,0.1374656287370707,-0.3931317288003192,2587.5433517738657,2666.551330342356,0.030533972895305128,0.7410137566575478,0.7051249545454445,-0.04843203218518499,500
mlp,2760.2905965036343,380.2934378377319,6.2583177143367585,0.9881003659418469,0.3453207294351526,-0.6505205935168372,245.06538320713406,2074.1522738520625,7.463668947070131,0.05211880174190834,0.4615960726531553,7.856613299342017,500
ridge,3244.5941519295216,2009.614102415502,0.6145359191247748,0.6677069312755317,0.0954350823846517,-0.8570704033244938,1514.6343728827076,2480.253697667143,0.6375263509612776,0.37967499704476004,0.6354211127094375,0.6735921976830288,500
xgboost,2582.350757249533,334.30338983905546,6.724572456452688,0.9908044543706812,0.4270068353840506,-0.5690301618039575,185.8751926032533,1903.7176214989195,9.241913376586862,0.0501765886413473,0.44793397559799203,7.927150843189814,500
bagging,2833.0710330391403,1088.2767576769545,1.6032633822729427,0.9019844594624103,0.3264656023000969,-0.6380585065792896,742.9275000443262,1908.2853728723403,1.5686024178112725,0.19903487603075098,0.5156152748652814,1.5905775166037661,500
ensemble_voting_bg_mlp_gd_xgb,2647.4855153199273,816.9734316713835,2.2406017291206632,0.9447627437844597,0.4118175820110437,-0.5641047609885464,613.3958557589264,1847.2721606778325,2.0115497901306947,0.16499633116614365,0.48011371318521096,1.9098447813470392,500
svr_poly_rbf,3487.7863836082074,3529.604903884724,-0.011847932393365235,-0.03102315648412901,-0.02080927804197419,-0.32923401741470415,2729.4073834314954,2755.8330526790714,0.009681834015687674,0.6677245123202398,0.6657143038198546,-0.0030105357273765287,500
gradient_boosting,2856.4498445453714,1929.4640115148416,0.48043696461731056,0.691901491286781,0.3153035776366655,-0.5442941204675368,1493.7462923461535,2065.1215210770783,0.3825115628126474,0.41240785022816945,0.5315007228800641,0.2887745046220753,500
decision_tree,3535.0156609842984,233.49791561327626,14.139388511026622,0.9954878633128957,-0.04864269852790715,-1.048863175856337,25.26595744680851,2045.9255319148936,79.97557894736842,0.005851903341929938,0.538098014944077,90.95264916433396,500
elastic_net,3015.6379561463286,2817.290757317132,0.07040352449034404,0.34312978131998806,0.23686169209420183,-0.30970231967911055,2132.1618452288826,2293.684756153348,0.07575546447653769,0.57386093394895,0.6014747890154081,0.048119419589057744,500
random_forest,2794.285210425744,1083.960469132377,1.57784789205675,0.9027604098475426,0.344781249487627,-0.6180811146272427,723.78375862462,1886.0728719858155,1.605851332682363,0.1914987380144272,0.5110632521402902,1.6687551961924028,500
adaboost,3253.216176153897,2960.88737909613,0.09873013040671808,0.27446225845613137,0.11188194495924075,-0.5923594537602941,2469.9483009932333,2600.9216842612723,0.05302677113337606,0.6953902886426014,0.6955306296687671,0.0002018162008554647,500
mlp,2991.954923404045,702.9342346743409,3.256379581213844,0.959107315542213,0.24880109648842308,-0.7405909719833925,515.4533342961544,2154.718157759588,3.180239052487323,0.09735340408325803,0.5456103366801502,4.604429981858019,500
ridge,3469.159306382076,1997.0962137227077,0.7371017392874397,0.669923802303795,-0.009934805998942586,-1.0148297552121268,1494.0449997209423,2624.4298670739327,0.7565935882547872,0.3690378448508165,0.6184060031350249,0.6757251641359858,500
xgboost,2796.8533886622163,357.78380193603317,6.817160457035602,0.989406058250278,0.34357629602949646,-0.652744903708093,211.1950932198382,1970.8052835667388,8.331681212476271,0.05471723541288944,0.5011762798103409,8.159385996542536,500
bagging,2699.583819620656,1068.124190859566,1.527406309792669,0.907867737591953,0.3149912127895934,-0.653042839009697,728.1757222264439,1872.45249964539,1.57142945375911,0.19363328146108166,0.4906986214961013,1.534164673518311,500
ensemble_voting_bg_mlp_gd_xgb,2612.256781500727,876.6124345175748,1.9799449319223124,0.9379440416211307,0.3585921951389419,-0.6176827409456584,666.6935785103913,1847.9475207985156,1.771809389446089,0.17802996947220262,0.4691885362130434,1.6354469284246096,500
svr_poly_rbf,3312.174680005057,3633.878377350155,-0.08852902159584286,-0.06637267790348367,-0.031166927329608685,-0.5304253449750769,2753.1679691728586,2602.764737748973,-0.05462915198344098,0.6510917477848711,0.5770645005653315,-0.11369710562511859,500
gradient_boosting,2724.2261332799435,1988.6319960018025,0.3698995785832033,0.6806425299682785,0.3024283546836929,-0.5556722635334179,1541.6969009795826,1993.417616189016,0.2930022852886409,0.43041868891993107,0.49847388808862136,0.15811395025495822,500
