metric,Adaboost,Bagging,Decision Tree,Elastic Net,Ensemble Voting,Gradient Boosting,Neural Network,Random Forest,Ridge,SVM RBF,XGBoosting
r2_test,0.46747382624176564,0.7197777315744044,0.5085110801224594,0.5412254926222408,0.7496037010400042,0.7078461825635949,0.6569043608920481,0.7229257833067655,0.4432388616704647,-0.05127935427724092,0.7159157050039915
rmse_test,2532.4754748499163,1830.626820094397,2413.6628110551146,2348.5225431067515,1731.9163962741723,1873.1634493788238,2017.6791625568776,1821.4692062698605,2583.2107722862816,3558.8897939396093,1844.202345167008
mae_test,1921.5092128449123,891.8233919507003,906.7595105882352,1620.049898773957,919.4038426335699,1097.7084797038206,1197.4697161500167,885.5156673658264,1835.501077907662,2747.8982901481336,937.8503498346306
